series,config,theoretical_q,empirical_q
z,ewma_60_clock_adjusted,-0.30285548089134917,-0.24627053914198233
z,ewma_60_clock_adjusted,-0.2976111022334798,-0.24193371846160283
z,ewma_60_clock_adjusted,-0.2923748962268042,-0.2375126903931408
z,ewma_60_clock_adjusted,-0.28714669431474543,-0.23312106568508928
z,ewma_60_clock_adjusted,-0.2819263295870614,-0.2288138340606151
z,ewma_60_clock_adjusted,-0.27671363673674687,-0.224524013556291
z,ewma_60_clock_adjusted,-0.2715084520178386,-0.2202437496519875
z,ewma_60_clock_adjusted,-0.26631061320409494,-0.21604218498457106
z,ewma_60_clock_adjusted,-0.26111995954851813,-0.21176007428438495
z,ewma_60_clock_adjusted,-0.2559363317436934,-0.20753282644698162
z,ewma_60_clock_adjusted,-0.250759571882916,-0.2032721371878585
z,ewma_60_clock_adjusted,-0.24558952342208085,-0.19904001466696195
z,ewma_60_clock_adjusted,-0.24042603114230793,-0.19482235209956852
z,ewma_60_clock_adjusted,-0.2352689411132797,-0.19066583898908676
z,ewma_60_clock_adjusted,-0.23011810065726568,-0.18642161572173585
z,ewma_60_clock_adjusted,-0.22497335831381154,-0.1823466412791363
z,ewma_60_clock_adjusted,-0.2198345638050687,-0.17825155094062864
z,ewma_60_clock_adjusted,-0.21470156800174453,-0.1740363821217444
z,ewma_60_clock_adjusted,-0.20957422288964928,-0.1697969610265846
z,ewma_60_clock_adjusted,-0.2044523815368209,-0.16571198090326836
z,ewma_60_clock_adjusted,-0.1993358980612069,-0.1614589867739978
z,ewma_60_clock_adjusted,-0.1942246275988834,-0.15732757244501652
z,ewma_60_clock_adjusted,-0.1891184262727925,-0.15330546410692913
z,ewma_60_clock_adjusted,-0.1840171511619796,-0.14922535442836496
z,ewma_60_clock_adjusted,-0.17892066027131207,-0.14499206054491184
z,ewma_60_clock_adjusted,-0.1738288125016624,-0.14074008460002074
z,ewma_60_clock_adjusted,-0.16874146762053802,-0.1365011999484312
z,ewma_60_clock_adjusted,-0.16365848623314122,-0.13224636997833833
z,ewma_60_clock_adjusted,-0.15857972975384346,-0.1281549838328829
z,ewma_60_clock_adjusted,-0.15350506037805708,-0.12385541558393659
z,ewma_60_clock_adjusted,-0.14843434105448977,-0.11971511237094075
z,ewma_60_clock_adjusted,-0.14336743545776665,-0.11529415380384989
z,ewma_60_clock_adjusted,-0.1383042079614045,-0.1110233961099272
z,ewma_60_clock_adjusted,-0.13324452361112382,-0.10685675797451677
z,ewma_60_clock_adjusted,-0.12818824809848547,-0.1025609536423067
z,ewma_60_clock_adjusted,-0.1231352477348365,-0.09822040164414061
z,ewma_60_clock_adjusted,-0.11808538942555283,-0.09371558537745041
z,ewma_60_clock_adjusted,-0.11303854064456507,-0.08917369856560993
z,ewma_60_clock_adjusted,-0.10799456940915403,-0.0844629433314336
z,ewma_60_clock_adjusted,-0.1029533442550038,-0.07967221914258246
z,ewma_60_clock_adjusted,-0.09791473421149931,-0.07438140195652516
z,ewma_60_clock_adjusted,-0.09287860877725637,-0.06890470829134586
z,ewma_60_clock_adjusted,-0.08784483789587168,-0.06329809007108232
z,ewma_60_clock_adjusted,-0.08281329193188118,-0.05704556117621773
z,ewma_60_clock_adjusted,-0.07778384164691525,-0.050071544704283155
z,ewma_60_clock_adjusted,-0.07275635817603748,-0.042072164618926294
z,ewma_60_clock_adjusted,-0.06773071300425916,-0.030977820528205992
z,ewma_60_clock_adjusted,-0.06270677794321383,-0.002123330545725282
z,ewma_60_clock_adjusted,-0.05768442510798417,-0.002123330545725282
z,ewma_60_clock_adjusted,-0.05266352689406846,-0.002123330545725282
z,ewma_60_clock_adjusted,-0.04764395595447656,-0.002123330545725282
z,ewma_60_clock_adjusted,-0.04262558517694437,-0.002123330545725282
z,ewma_60_clock_adjusted,-0.037608287661255936,-0.002123330545725282
z,ewma_60_clock_adjusted,-0.032591936696663076,-0.002123330545725282
z,ewma_60_clock_adjusted,-0.027576405739391723,-0.002123330545725282
z,ewma_60_clock_adjusted,-0.022561568390224718,-0.002123330545725282
z,ewma_60_clock_adjusted,-0.017547298372150796,-0.002123330545725282
z,ewma_60_clock_adjusted,-0.012533469508069278,-0.002123330545725282
z,ewma_60_clock_adjusted,-0.007519955698540525,-0.002123330545725282
z,ewma_60_clock_adjusted,-0.0025066308995717666,-0.002123330545725282
z,ewma_60_clock_adjusted,0.0025066308995717666,-0.002123330545725282
z,ewma_60_clock_adjusted,0.007519955698540525,-0.002123330545725282
z,ewma_60_clock_adjusted,0.012533469508069278,-0.002123330545725282
z,ewma_60_clock_adjusted,0.017547298372150796,-0.002123330545725282
z,ewma_60_clock_adjusted,0.022561568390224718,-0.002123330545725282
z,ewma_60_clock_adjusted,0.027576405739391723,-0.002123330545725282
z,ewma_60_clock_adjusted,0.032591936696663076,-0.002123330545725282
z,ewma_60_clock_adjusted,0.037608287661255936,-0.002123330545725282
z,ewma_60_clock_adjusted,0.04262558517694437,-0.002123330545725282
z,ewma_60_clock_adjusted,0.04764395595447656,0.03196943452744563
z,ewma_60_clock_adjusted,0.05266352689406846,0.041652870840503335
z,ewma_60_clock_adjusted,0.05768442510798417,0.0490454809231176
z,ewma_60_clock_adjusted,0.06270677794321383,0.055702681770012245
z,ewma_60_clock_adjusted,0.06773071300425916,0.06139500239624093
z,ewma_60_clock_adjusted,0.07275635817603748,0.06711869649634004
z,ewma_60_clock_adjusted,0.07778384164691525,0.07259267798667121
z,ewma_60_clock_adjusted,0.08281329193188132,0.07758452709770408
z,ewma_60_clock_adjusted,0.08784483789587182,0.08236941183983788
z,ewma_60_clock_adjusted,0.09287860877725654,0.08698785833121749
z,ewma_60_clock_adjusted,0.09791473421149946,0.09150826381369805
z,ewma_60_clock_adjusted,0.10295334425500394,0.09600511462117384
z,ewma_60_clock_adjusted,0.1079945694091542,0.100319801520655
z,ewma_60_clock_adjusted,0.11303854064456521,0.10458839056057685
z,ewma_60_clock_adjusted,0.11808538942555302,0.1087483313030257
z,ewma_60_clock_adjusted,0.12313524773483664,0.11293587989302074
z,ewma_60_clock_adjusted,0.1281882480984856,0.11713522786323634
z,ewma_60_clock_adjusted,0.13324452361112396,0.12134538593410274
z,ewma_60_clock_adjusted,0.13830420796140463,0.12541126637823952
z,ewma_60_clock_adjusted,0.14336743545776678,0.12961176362021895
z,ewma_60_clock_adjusted,0.1484343410544899,0.13369506647026647
z,ewma_60_clock_adjusted,0.15350506037805722,0.13779761077679276
z,ewma_60_clock_adjusted,0.15857972975384332,0.1418679692542372
z,ewma_60_clock_adjusted,0.16365848623314108,0.14594076836021452
z,ewma_60_clock_adjusted,0.16874146762053788,0.1500445740649684
z,ewma_60_clock_adjusted,0.17382881250166224,0.1543258469822925
z,ewma_60_clock_adjusted,0.17892066027131193,0.15851920382774204
z,ewma_60_clock_adjusted,0.18401715116197945,0.16271796030535207
z,ewma_60_clock_adjusted,0.18911842627279238,0.166898788364106
z,ewma_60_clock_adjusted,0.1942246275988833,0.17106291704010176
z,ewma_60_clock_adjusted,0.19933589806120677,0.17534074102799255
z,ewma_60_clock_adjusted,0.20445238153682072,0.17957470932753714
z,ewma_60_clock_adjusted,0.2095742228896491,0.1837714674473967
z,ewma_60_clock_adjusted,0.2147015680017444,0.18815793031308684
z,ewma_60_clock_adjusted,0.21983456380506858,0.1924342494388663
z,ewma_60_clock_adjusted,0.22497335831381138,0.1966805070491965
z,ewma_60_clock_adjusted,0.23011810065726557,0.20079705346279406
z,ewma_60_clock_adjusted,0.23526894111327962,0.20504622684684914
z,ewma_60_clock_adjusted,0.24042603114230793,0.20923761785262765
z,ewma_60_clock_adjusted,0.24558952342208085,0.21350496579071454
z,ewma_60_clock_adjusted,0.250759571882916,0.217876357269503
z,ewma_60_clock_adjusted,0.2559363317436934,0.22210665140070723
z,ewma_60_clock_adjusted,0.26111995954851813,0.22631222644067772
z,ewma_60_clock_adjusted,0.26631061320409494,0.23072055639053196
z,ewma_60_clock_adjusted,0.2715084520178386,0.23516388411051325
z,ewma_60_clock_adjusted,0.27671363673674687,0.23971315886286443
z,ewma_60_clock_adjusted,0.2819263295870614,0.2440826550103431
z,ewma_60_clock_adjusted,0.28714669431474543,0.24846459497346265
z,ewma_60_clock_adjusted,0.2923748962268042,0.2529024676816009
z,ewma_60_clock_adjusted,0.2976111022334798,0.2573437389997154
z,ewma_60_clock_adjusted,0.30285548089134917,0.26176306423425255
z,ewma_60_clock_adjusted,0.3081082024473549,0.2662577639286844
z,ewma_60_clock_adjusted,0.31336943888380603,0.27065280383737317
z,ewma_60_clock_adjusted,0.31863936396437514,0.2750050222912823
z,ewma_60_clock_adjusted,0.323918153281133,0.279482270683605
z,ewma_60_clock_adjusted,0.32920598430265113,0.28406748050208835
z,ewma_60_clock_adjusted,0.3345030364232122,0.2885473479836415
z,ewma_60_clock_adjusted,0.3398094910131667,0.29313298277658184
z,ewma_60_clock_adjusted,0.34512553147047226,0.2976218908758325
z,ewma_60_clock_adjusted,0.35045134327346134,0.3021115817524159
z,ewma_60_clock_adjusted,0.3557871140348752,0.30670155823336537
z,ewma_60_clock_adjusted,0.36113303355721227,0.3113655249485777
z,ewma_60_clock_adjusted,0.36648929388943363,0.3160862521581267
z,ewma_60_clock_adjusted,0.3718560893850747,0.3206213665398942
z,ewma_60_clock_adjusted,0.37723361676181155,0.3252335183741728
z,ewma_60_clock_adjusted,0.3826220751625341,0.3299210916220893
z,ewma_60_clock_adjusted,0.38802166621797707,0.33459861965609417
z,ewma_60_clock_adjusted,0.3934325941109666,0.33907670748574126
z,ewma_60_clock_adjusted,0.39885506564233686,0.3438116085016273
z,ewma_60_clock_adjusted,0.40428929029857885,0.3484933472186378
z,ewma_60_clock_adjusted,0.4097354803212812,0.3530538723324932
z,ewma_60_clock_adjusted,0.41519385077842685,0.35768907424777435
z,ewma_60_clock_adjusted,0.4206646196376157,0.36252640402487335
z,ewma_60_clock_adjusted,0.42614800784127826,0.3672359716145658
z,ewma_60_clock_adjusted,0.43164423938395613,0.3718855893690033
z,ewma_60_clock_adjusted,0.43715354139172224,0.3765743737667239
z,ewma_60_clock_adjusted,0.44267614420382156,0.3812569676680652
z,ewma_60_clock_adjusted,0.44821228145660913,0.3860864320458151
z,ewma_60_clock_adjusted,0.4537621901698796,0.39081748555917706
z,ewma_60_clock_adjusted,0.45932611083566305,0.39563810769934216
z,ewma_60_clock_adjusted,0.46490428750959456,0.40043865583514626
z,ewma_60_clock_adjusted,0.4704969679049415,0.4052453024884428
z,ewma_60_clock_adjusted,0.47610440348939514,0.4100824661589579
z,ewma_60_clock_adjusted,0.48172684958473033,0.4149569389739852
z,ewma_60_clock_adjusted,0.4873645654694408,0.4198010149472228
z,ewma_60_clock_adjusted,0.4930178144844647,0.4247643128723115
z,ewma_60_clock_adjusted,0.49868686414212166,0.4294342393811054
z,ewma_60_clock_adjusted,0.5043719862383814,0.4342608316311914
z,ewma_60_clock_adjusted,0.5100734569685945,0.4391392820593492
z,ewma_60_clock_adjusted,0.5157915570468273,0.4440829127353115
z,ewma_60_clock_adjusted,0.521526571828932,0.44912119647515775
z,ewma_60_clock_adjusted,0.5272787914395082,0.4540787673061162
z,ewma_60_clock_adjusted,0.5330485109029087,0.4591229826104654
z,ewma_60_clock_adjusted,0.5388360302784502,0.46404207052222674
z,ewma_60_clock_adjusted,0.544641654799999,0.4689120827123793
z,ewma_60_clock_adjusted,0.5504656950201124,0.4738334331465959
z,ewma_60_clock_adjusted,0.5563084669589181,0.47904714676568455
z,ewma_60_clock_adjusted,0.5621702922579263,0.4840124174648962
z,ewma_60_clock_adjusted,0.5680514983389827,0.4891006928661101
z,ewma_60_clock_adjusted,0.5739524185685733,0.4943488385328875
z,ewma_60_clock_adjusted,0.5798733924277044,0.4996267975018934
z,ewma_60_clock_adjusted,0.5858147656875988,0.5048050665499699
z,ewma_60_clock_adjusted,0.5917768905914464,0.510026641156069
z,ewma_60_clock_adjusted,0.5977601260424784,0.5151980350024427
z,ewma_60_clock_adjusted,0.6037648377986299,0.52036179075986
z,ewma_60_clock_adjusted,0.6097913986740797,0.525509175832704
z,ewma_60_clock_adjusted,0.6158401887479719,0.5307946773713274
z,ewma_60_clock_adjusted,0.6219115955806241,0.5362401440958455
z,ewma_60_clock_adjusted,0.6280060144375696,0.5415508231562097
z,ewma_60_clock_adjusted,0.6341238485217698,0.5469825316495623
z,ewma_60_clock_adjusted,0.6402655092143741,0.5525182239746969
z,ewma_60_clock_adjusted,0.6464314163244075,0.5578185557926614
z,ewma_60_clock_adjusted,0.652621998347801,0.5632977148760572
z,ewma_60_clock_adjusted,0.6588376927361879,0.568645095949557
z,ewma_60_clock_adjusted,0.6650789461759234,0.5741542098309141
z,ewma_60_clock_adjusted,0.6713462148778053,0.5795078261260195
z,ewma_60_clock_adjusted,0.6776399648779956,0.5851126243219826
z,ewma_60_clock_adjusted,0.6839606723506823,0.5906664754408019
z,ewma_60_clock_adjusted,0.690308823933034,0.5963108609088522
z,ewma_60_clock_adjusted,0.6966849170630507,0.6019121578238051
z,ewma_60_clock_adjusted,0.7030894603309286,0.6077023695564824
z,ewma_60_clock_adjusted,0.7095229738446082,0.6134736230869892
z,ewma_60_clock_adjusted,0.7159859896102049,0.6190752928688543
z,ewma_60_clock_adjusted,0.7224790519280627,0.6249570462337763
z,ewma_60_clock_adjusted,0.7290027178052185,0.6306480883856885
z,ewma_60_clock_adjusted,0.7355575573851106,0.6364400979922725
z,ewma_60_clock_adjusted,0.7421441543954094,0.6422140220960628
z,ewma_60_clock_adjusted,0.7487631066149087,0.6481183780811588
z,ewma_60_clock_adjusted,0.7554150263604693,0.6541457170701676
z,ewma_60_clock_adjusted,0.7621005409950667,0.6600377614162591
z,ewma_60_clock_adjusted,0.7688202934580621,0.6660964813886715
z,ewma_60_clock_adjusted,0.7755749428188843,0.6720428145444031
z,ewma_60_clock_adjusted,0.7823651648553872,0.6780868275802826
z,ewma_60_clock_adjusted,0.7891916526582223,0.6842838336200383
z,ewma_60_clock_adjusted,0.7960551172626629,0.6904675135863412
z,ewma_60_clock_adjusted,0.8029562883093937,0.6965375972103304
z,ewma_60_clock_adjusted,0.809895914735898,0.7027727442573524
z,ewma_60_clock_adjusted,0.8168747655001637,0.7090159701650088
z,ewma_60_clock_adjusted,0.8238936303385576,0.7153608953388443
z,ewma_60_clock_adjusted,0.830953320559838,0.7217712164925445
z,ewma_60_clock_adjusted,0.8380546698774067,0.7281377869697786
z,ewma_60_clock_adjusted,0.84519853528205,0.7347800576575005
z,ewma_60_clock_adjusted,0.8523857979575752,0.7414972155808465
z,ewma_60_clock_adjusted,0.8596173642419117,0.7480427543545214
z,ewma_60_clock_adjusted,0.866894166636438,0.7546093870297887
z,ewma_60_clock_adjusted,0.8742171648664836,0.7610164359654142
z,ewma_60_clock_adjusted,0.8815873469961749,0.7677543032935105
z,ewma_60_clock_adjusted,0.8890057306010245,0.7745613007570762
z,ewma_60_clock_adjusted,0.8964733640019159,0.7811549139383985
z,ewma_60_clock_adjusted,0.9039913275644013,0.788210372649641
z,ewma_60_clock_adjusted,0.9115607350675405,0.7950892542374695
z,ewma_60_clock_adjusted,0.9191827351468197,0.8020863828316641
z,ewma_60_clock_adjusted,0.9268585128160437,0.8092833471376913
z,ewma_60_clock_adjusted,0.9345892910734798,0.8164526694427767
z,ewma_60_clock_adjusted,0.9423763325979503,0.8235772278987405
z,ewma_60_clock_adjusted,0.9502209415410151,0.8307012706939633
z,ewma_60_clock_adjusted,0.9581244654219027,0.8380553492266315
z,ewma_60_clock_adjusted,0.9660882971323729,0.8455375744225263
z,ewma_60_clock_adjusted,0.974113877059309,0.8529123419517559
z,ewma_60_clock_adjusted,0.9822026953334697,0.8604578487564768
z,ewma_60_clock_adjusted,0.9903562942135747,0.8682413826163972
z,ewma_60_clock_adjusted,0.9985762706156596,0.8758174695234293
z,ewma_60_clock_adjusted,1.0068642787985222,0.8837761572861542
z,ewma_60_clock_adjusted,1.015222033217028,0.8916114737067137
z,ewma_60_clock_adjusted,1.0236513115560881,0.899573376123867
z,ewma_60_clock_adjusted,1.032153957959306,0.9076913703822568
z,ewma_60_clock_adjusted,1.0407318864675446,0.9157592606471691
z,ewma_60_clock_adjusted,1.0493870846841045,0.9237836403540002
z,ewma_60_clock_adjusted,1.058121617684777,0.9318564411872745
z,ewma_60_clock_adjusted,1.0669376321927655,0.940015129367152
z,ewma_60_clock_adjusted,1.0758373610404315,0.9483320703952609
z,ewma_60_clock_adjusted,1.0848231279419567,0.9567997496490638
z,ewma_60_clock_adjusted,1.0938973526034377,0.9653373931342094
z,ewma_60_clock_adjusted,1.1030625561995975,0.9738529189049949
z,ewma_60_clock_adjusted,1.1123213672493113,0.9824093654770407
z,ewma_60_clock_adjusted,1.1216765279254888,0.9913185959795441
z,ewma_60_clock_adjusted,1.131130900838633,1.0005807291911886
z,ewma_60_clock_adjusted,1.140687476337622,1.009667651621082
z,ewma_60_clock_adjusted,1.1503493803760079,1.0187225652676641
z,ewma_60_clock_adjusted,1.1601198829975194,1.028557447954698
z,ewma_60_clock_adjusted,1.1700024075004787,1.038161367082316
z,ewma_60_clock_adjusted,1.180000540347729,1.0479130686077338
z,ewma_60_clock_adjusted,1.1901180418964235,1.057974496380029
z,ewma_60_clock_adjusted,1.200358858030859,1.0681779241814648
z,ewma_60_clock_adjusted,1.2107271327915974,1.0784065051367069
z,ewma_60_clock_adjusted,1.2212272221055693,1.088851665664926
z,ewma_60_clock_adjusted,1.2318637087349833,1.0993723441930896
z,ewma_60_clock_adjusted,1.242641418577882,1.1100243499649594
z,ewma_60_clock_adjusted,1.2535654384704509,1.1206443987248795
z,ewma_60_clock_adjusted,1.2646411356610803,1.1316736733085253
z,ewma_60_clock_adjusted,1.2758741791491297,1.1426878717560234
z,ewma_60_clock_adjusted,1.2872705631079415,1.1539179682668197
z,ewma_60_clock_adjusted,1.2988366326425054,1.1657097706526525
z,ewma_60_clock_adjusted,1.310579112168129,1.177517447984744
z,ewma_60_clock_adjusted,1.3225051367384355,1.1894440001484838
z,ewma_60_clock_adjusted,1.3346222867001933,1.2018507334002084
z,ewma_60_clock_adjusted,1.3469386261102796,1.2146342815568756
z,ewma_60_clock_adjusted,1.3594627454182584,1.2274115981841165
z,ewma_60_clock_adjusted,1.3722038089987263,1.2405645268015797
z,ewma_60_clock_adjusted,1.3851716082134358,1.254099962345719
z,ewma_60_clock_adjusted,1.398376620797496,1.2679338526678512
z,ewma_60_clock_adjusted,1.4118300775008088,1.2817487632395426
z,ewma_60_clock_adjusted,1.4255440370804517,1.296219542314774
z,ewma_60_clock_adjusted,1.439531470938456,1.310995716549072
z,ewma_60_clock_adjusted,1.453806358940575,1.3259165862948674
z,ewma_60_clock_adjusted,1.4683837982456598,1.3405167522239136
z,ewma_60_clock_adjusted,1.483280127335621,1.3566523514638238
z,ewma_60_clock_adjusted,1.4985130678799756,1.3723098001815568
z,ewma_60_clock_adjusted,1.514101887619284,1.3890085693929302
z,ewma_60_clock_adjusted,1.530067588137829,1.4060395818199307
z,ewma_60_clock_adjusted,1.5464331222567471,1.423589480725789
z,ewma_60_clock_adjusted,1.5632236468662757,1.4417852666064486
z,ewma_60_clock_adjusted,1.580466818399361,1.4605083120465967
z,ewma_60_clock_adjusted,1.5981931399228169,1.4798717748908536
z,ewma_60_clock_adjusted,1.6164363711150211,1.4997531135134605
z,ewma_60_clock_adjusted,1.635234015388649,1.5205549100070292
z,ewma_60_clock_adjusted,1.654627902351077,1.5422841120572923
z,ewma_60_clock_adjusted,1.6746648890243248,1.5652533351392024
z,ewma_60_clock_adjusted,1.6953977102721358,1.5890621594286756
z,ewma_60_clock_adjusted,1.7168860184310404,1.6141047689874601
z,ewma_60_clock_adjusted,1.7391976652852514,1.6400569859923912
z,ewma_60_clock_adjusted,1.7624102978623888,1.6668626105904203
z,ewma_60_clock_adjusted,1.7866133654934697,1.6956877896945945
z,ewma_60_clock_adjusted,1.8119106729525971,1.726100484885258
z,ewma_60_clock_adjusted,1.8384236692477764,1.7575023314638978
z,ewma_60_clock_adjusted,1.8662957434581071,1.7912098537914962
z,ewma_60_clock_adjusted,1.895697923991838,1.8285447796070446
z,ewma_60_clock_adjusted,1.9268365732639101,1.8677540505371082
z,ewma_60_clock_adjusted,1.9599639845400536,1.9091687725770585
z,ewma_60_clock_adjusted,1.9953933101678243,1.9545460213751953
z,ewma_60_clock_adjusted,2.0335201492530506,2.005399753124543
z,ewma_60_clock_adjusted,2.0748547343933095,2.061637866117592
z,ewma_60_clock_adjusted,2.1200716897421503,2.1227485703640583
z,ewma_60_clock_adjusted,2.17009037758456,2.194230997791523
z,ewma_60_clock_adjusted,2.2262117693171737,2.2748509736991163
z,ewma_60_clock_adjusted,2.290367877855267,2.370979570025006
z,ewma_60_clock_adjusted,2.365618126864292,2.4881717741788445
z,ewma_60_clock_adjusted,2.457263390205436,2.640916610192916
z,ewma_60_clock_adjusted,2.5758293035489,2.861703460708367
z,ewma_60_clock_adjusted,2.7477813854449917,3.2215755562706945
z,ewma_60_clock_adjusted,3.090232306167813,4.23738563296142
z,ewma_240_clock_adjusted,-3.090232306167813,-4.893147589708046
z,ewma_240_clock_adjusted,-2.747781385444993,-3.6351280793428793
z,ewma_240_clock_adjusted,-2.5758293035489,-3.153658015435762
z,ewma_240_clock_adjusted,-2.4572633902054375,-2.865171099297817
z,ewma_240_clock_adjusted,-2.365618126864292,-2.667972061921138
z,ewma_240_clock_adjusted,-2.290367877855267,-2.5159280115671763
z,ewma_240_clock_adjusted,-2.226211769317175,-2.39499104457605
z,ewma_240_clock_adjusted,-2.17009037758456,-2.2939493588911137
z,ewma_240_clock_adjusted,-2.1200716897421503,-2.2090724481659896
z,ewma_240_clock_adjusted,-2.0748547343933095,-2.134200411772613
z,ewma_240_clock_adjusted,-2.0335201492530506,-2.069803170117531
z,ewma_240_clock_adjusted,-1.9953933101678247,-2.0118796015002065
z,ewma_240_clock_adjusted,-1.9599639845400538,-1.9567967824516432
z,ewma_240_clock_adjusted,-1.9268365732639106,-1.9082961311255373
z,ewma_240_clock_adjusted,-1.8956979239918383,-1.8637747821910347
z,ewma_240_clock_adjusted,-1.8662957434581073,-1.8234990831445466
z,ewma_240_clock_adjusted,-1.8384236692477767,-1.7853651170334608
z,ewma_240_clock_adjusted,-1.8119106729525978,-1.7490698526413389
z,ewma_240_clock_adjusted,-1.78661336549347,-1.7146962887861605
z,ewma_240_clock_adjusted,-1.7624102978623895,-1.6835247502071344
z,ewma_240_clock_adjusted,-1.7391976652852517,-1.6534657017166763
z,ewma_240_clock_adjusted,-1.7168860184310404,-1.6242528373254992
z,ewma_240_clock_adjusted,-1.6953977102721358,-1.5966029478707917
z,ewma_240_clock_adjusted,-1.6746648890243252,-1.569956963104145
z,ewma_240_clock_adjusted,-1.6546279023510773,-1.54527188344845
z,ewma_240_clock_adjusted,-1.63523401538865,-1.52108400428867
z,ewma_240_clock_adjusted,-1.6164363711150214,-1.4986697049186382
z,ewma_240_clock_adjusted,-1.5981931399228173,-1.4763517766997902
z,ewma_240_clock_adjusted,-1.5804668183993618,-1.4553375675990587
z,ewma_240_clock_adjusted,-1.563223646866276,-1.4349870736648849
z,ewma_240_clock_adjusted,-1.5464331222567476,-1.4148335163728045
z,ewma_240_clock_adjusted,-1.530067588137828,-1.395659816169687
z,ewma_240_clock_adjusted,-1.5141018876192833,-1.3775781565039082
z,ewma_240_clock_adjusted,-1.4985130678799752,-1.3588672812551146
z,ewma_240_clock_adjusted,-1.4832801273356204,-1.3411725333762303
z,ewma_240_clock_adjusted,-1.4683837982456598,-1.3247779332627336
z,ewma_240_clock_adjusted,-1.4538063589405745,-1.3082108716772083
z,ewma_240_clock_adjusted,-1.4395314709384557,-1.2925703350999949
z,ewma_240_clock_adjusted,-1.4255440370804515,-1.2769785261398667
z,ewma_240_clock_adjusted,-1.4118300775008081,-1.2614060480645524
z,ewma_240_clock_adjusted,-1.398376620797495,-1.2463903763318445
z,ewma_240_clock_adjusted,-1.3851716082134353,-1.2319009507889174
z,ewma_240_clock_adjusted,-1.3722038089987258,-1.217808877741605
z,ewma_240_clock_adjusted,-1.3594627454182584,-1.203842657042334
z,ewma_240_clock_adjusted,-1.3469386261102796,-1.1901316716501702
z,ewma_240_clock_adjusted,-1.3346222867001933,-1.1769102018647914
z,ewma_240_clock_adjusted,-1.3225051367384355,-1.164073849573282
z,ewma_240_clock_adjusted,-1.310579112168129,-1.15100145173203
z,ewma_240_clock_adjusted,-1.2988366326425054,-1.1383070232567591
z,ewma_240_clock_adjusted,-1.2872705631079415,-1.1262808527199162
z,ewma_240_clock_adjusted,-1.2758741791491297,-1.1142571774496133
z,ewma_240_clock_adjusted,-1.2646411356610803,-1.102634525173248
z,ewma_240_clock_adjusted,-1.2535654384704509,-1.0911351279089077
z,ewma_240_clock_adjusted,-1.242641418577882,-1.0800066011462868
z,ewma_240_clock_adjusted,-1.2318637087349833,-1.0688666577930108
z,ewma_240_clock_adjusted,-1.2212272221055693,-1.0579042984582194
z,ewma_240_clock_adjusted,-1.2107271327915974,-1.0471427754984015
z,ewma_240_clock_adjusted,-1.200358858030859,-1.0365811558507028
z,ewma_240_clock_adjusted,-1.1901180418964235,-1.0261127524976696
z,ewma_240_clock_adjusted,-1.180000540347729,-1.0158272149252952
z,ewma_240_clock_adjusted,-1.1700024075004787,-1.0057413876676407
z,ewma_240_clock_adjusted,-1.1601198829975194,-0.9956081253221463
z,ewma_240_clock_adjusted,-1.1503493803760079,-0.9859218242229897
z,ewma_240_clock_adjusted,-1.140687476337622,-0.9764376414217344
z,ewma_240_clock_adjusted,-1.131130900838633,-0.9669658906527883
z,ewma_240_clock_adjusted,-1.1216765279254888,-0.9576758640339981
z,ewma_240_clock_adjusted,-1.1123213672493113,-0.9484481368553742
z,ewma_240_clock_adjusted,-1.1030625561995975,-0.9393532074708528
z,ewma_240_clock_adjusted,-1.0938973526034377,-0.9304571009630801
z,ewma_240_clock_adjusted,-1.0848231279419567,-0.9219272663681075
z,ewma_240_clock_adjusted,-1.0758373610404315,-0.9133303821793005
z,ewma_240_clock_adjusted,-1.0669376321927655,-0.90453731154593
z,ewma_240_clock_adjusted,-1.058121617684777,-0.8962374196829088
z,ewma_240_clock_adjusted,-1.0493870846841045,-0.8876531977768107
z,ewma_240_clock_adjusted,-1.0407318864675446,-0.8794993202969115
z,ewma_240_clock_adjusted,-1.032153957959306,-0.8711729529937499
z,ewma_240_clock_adjusted,-1.0236513115560881,-0.8629825798653038
z,ewma_240_clock_adjusted,-1.015222033217028,-0.8547679263832666
z,ewma_240_clock_adjusted,-1.0068642787985222,-0.8467963845978573
z,ewma_240_clock_adjusted,-0.9985762706156596,-0.8387745676851359
z,ewma_240_clock_adjusted,-0.9903562942135747,-0.8308555141708733
z,ewma_240_clock_adjusted,-0.9822026953334697,-0.8231077061447087
z,ewma_240_clock_adjusted,-0.974113877059309,-0.8155938291029321
z,ewma_240_clock_adjusted,-0.9660882971323729,-0.8080126902255917
z,ewma_240_clock_adjusted,-0.9581244654219027,-0.8006318757559333
z,ewma_240_clock_adjusted,-0.9502209415410151,-0.79323637612041
z,ewma_240_clock_adjusted,-0.9423763325979505,-0.785935743171419
z,ewma_240_clock_adjusted,-0.9345892910734802,-0.7787603855182466
z,ewma_240_clock_adjusted,-0.9268585128160437,-0.7717405384658479
z,ewma_240_clock_adjusted,-0.9191827351468197,-0.764523752661243
z,ewma_240_clock_adjusted,-0.9115607350675407,-0.757688466313645
z,ewma_240_clock_adjusted,-0.9039913275644016,-0.750587103149713
z,ewma_240_clock_adjusted,-0.8964733640019162,-0.7436442941072217
z,ewma_240_clock_adjusted,-0.8890057306010248,-0.7366985758475357
z,ewma_240_clock_adjusted,-0.8815873469961746,-0.7298448975844132
