variable,raw_adjusted,year_month,lag,n_pairs,rho,beta,insufficient_sample,n_boot_used,rho_ci_lo,rho_ci_hi
log_hl,raw,2021-08,5,30217,0.6885574937287902,0.6877933222033178,False,,,
log_hl,raw,2021-09,5,28615,0.6559832526333749,0.6558147917870495,False,,,
log_hl,raw,2021-10,5,28764,0.6085055688692306,0.6076680724347995,False,,,
log_hl,raw,2021-11,5,29770,0.6985088999006989,0.6937136775304938,False,,,
log_hl,raw,2021-12,5,29277,0.6929594004904377,0.6919885960992979,False,,,
log_hl,raw,2022-01,5,28635,0.7082199227611288,0.7067589724058608,False,,,
log_hl,raw,2022-02,5,27254,0.6072831123161194,0.5941824452756282,False,,,
log_hl,raw,2022-03,5,30638,0.6056326847152402,0.6028506252536948,False,,,
log_hl,raw,2022-04,5,27500,0.642404381893531,0.6364951803048015,False,,,
log_hl,raw,2022-05,5,30004,0.6875410997030889,0.6838855440072884,False,,,
log_hl,raw,2022-06,5,29199,0.6134479412480911,0.6105305845479588,False,,,
log_hl,raw,2022-07,5,28623,0.5694818221139931,0.5658829071222168,False,,,
log_hl,raw,2022-08,5,31613,0.6144933966312864,0.609379279792195,False,,,
log_hl,raw,2022-09,5,29043,0.582234035262197,0.5817791960859763,False,,,
log_hl,raw,2022-10,5,28875,0.4992423794126204,0.49665541306934696,False,,,
log_hl,raw,2022-11,5,29132,0.5645002107990928,0.56294937683183,False,,,
log_hl,raw,2022-12,5,27999,0.5498304773902811,0.5664639069661965,False,,,
log_hl,raw,2023-01,5,28635,0.5792663905422976,0.578283312097142,False,,,
log_hl,raw,2023-02,5,27260,0.6699775225757072,0.6689560246318957,False,,,
log_hl,raw,2023-03,5,30635,0.6629622799262767,0.6606538541519307,False,,,
log_hl,raw,2023-04,5,26738,0.5684234068532574,0.5661834458401505,False,,,
log_hl,raw,2023-05,5,31385,0.6440476462773269,0.6423971812765173,False,,,
log_hl,raw,2023-06,5,29155,0.6702273026654743,0.6704156582699538,False,,,
log_hl,raw,2023-07,5,28389,0.6494463533499178,0.6481696740909858,False,,,
log_hl,raw,2023-08,5,31619,0.6371274272951756,0.632928942878713,False,,,
log_hl,raw,2023-09,5,27780,0.6555952138920226,0.656013302795876,False,,,
log_hl,raw,2023-10,5,30237,0.6185745950042414,0.6135275212802125,False,,,
log_hl,raw,2023-11,5,29770,0.595322342141777,0.5940071006175678,False,,,
log_hl,raw,2023-12,5,26585,0.6449032285332749,0.6465685051441649,False,,,
log_hl,raw,2024-01,5,30010,0.6469720233415144,0.6447350969531443,False,,,
log_hl,raw,2024-02,5,28621,0.5894795885380466,0.5883105894511027,False,,,
log_hl,raw,2024-03,5,26713,0.637775293253564,0.6400342886199335,False,,,
log_hl,raw,2024-04,5,30225,0.5826861135954366,0.5798709305211112,False,,,
log_hl,raw,2024-05,5,31385,0.6104846349190316,0.6086853052080862,False,,,
log_hl,raw,2024-06,5,26200,0.6069485682166814,0.6067297273724799,False,,,
log_hl,raw,2024-07,5,31116,0.6958912613787354,0.6929624515153312,False,,,
log_hl,raw,2024-08,5,30230,0.6888134684551592,0.6855721961534275,False,,,
log_hl,raw,2024-09,5,27766,0.5905249944943228,0.5893017560582295,False,,,
log_hl,raw,2024-10,5,31618,0.6137486674328053,0.6121574788091896,False,,,
log_hl,raw,2024-11,5,28389,0.6186501935066953,0.6153899010290124,False,,,
log_hl,raw,2024-12,5,28635,0.7277327901334132,0.7228978144747199,False,,,
log_hl,raw,2025-01,5,29532,0.6257682196601903,0.6228229815894483,False,,,
log_hl,raw,2025-02,5,27260,0.6123068060744689,0.590226687600401,False,,,
log_hl,raw,2025-03,5,27489,0.6683273083258484,0.6664315900050488,False,,,
log_hl,raw,2025-04,5,28861,0.6830793205001663,0.6725600057296794,False,,,
log_hl,raw,2025-05,5,30010,0.5549612691921125,0.5431790849141792,False,,,
log_hl,raw,2025-06,5,19809,0.484323115919103,0.48127638581818016,False,,,
log_hl,raw,2019-12,20,5798,0.47417532085716924,0.4846614288365866,False,,,
log_hl,raw,2020-01,20,28563,0.4657164097223757,0.4581707808239177,False,,,
log_hl,raw,2020-02,20,26298,0.7055676839336772,0.7066926315458921,False,,,
log_hl,raw,2020-03,20,24201,0.5061774054750878,0.49212376363387883,False,,,
log_hl,raw,2020-04,20,27790,0.40109454154537716,0.38997194154305176,False,,,
log_hl,raw,2020-05,20,27621,0.4357394950036634,0.4345577380048951,False,,,
log_hl,raw,2020-06,20,27068,0.4795983936241967,0.4765463703640078,False,,,
log_hl,raw,2020-07,20,30224,0.5519214948118594,0.5550047574353988,False,,,
log_hl,raw,2020-08,20,27825,0.5358650350473311,0.5346886299272039,False,,,
log_hl,raw,2020-09,20,27372,0.6013145352441656,0.5984846085483689,False,,,
log_hl,raw,2020-10,20,28168,0.4756906365271996,0.4794002336409822,False,,,
log_hl,raw,2020-11,20,27344,0.5509245753775698,0.5471067905749168,False,,,
log_hl,raw,2020-12,20,27145,0.5418627065394975,0.5427118037760288,False,,,
log_hl,raw,2021-01,20,26296,0.5264518165844051,0.5393823343963595,False,,,
log_hl,raw,2021-02,20,26274,0.6389162964970582,0.6438516401346998,False,,,
log_hl,raw,2021-03,20,29149,0.5810362640229367,0.5808422878723245,False,,,
log_hl,raw,2021-04,20,28668,0.4944633912076512,0.5013779545340832,False,,,
log_hl,raw,2021-05,20,27569,0.5271362003274538,0.5289104362145814,False,,,
log_hl,raw,2021-06,20,27306,0.48522696442616187,0.4849091593063921,False,,,
log_hl,raw,2021-07,20,29638,0.5536117663567377,0.5534195258082768,False,,,
