lag,rho,beta,n_pairs,estimable,series,bartlett_se
1028,-0.002055636036526176,-0.004199680248511949,432036,True,r_1m,0.0007260136960823211
1029,0.004781600713539571,0.009760970495544504,430702,True,r_1m,0.0007260167361590583
1030,0.00441267347580634,0.00899829769529013,429368,True,r_1m,0.0007260331849085842
1031,-0.0064475231664482624,-0.013133698821511221,428035,True,r_1m,0.0007260471930574132
1032,-8.177605347635573e-05,-0.00016642678095490527,426703,True,r_1m,0.000726077098473667
1033,0.002991436526748717,0.006084218605489637,425371,True,r_1m,0.0007260771032843572
1034,0.0029920956642761043,0.006074000906598522,424039,True,r_1m,0.0007260835407176504
1035,0.001862551867662638,0.0037759682014145697,422711,True,r_1m,0.000726089980931012
1036,0.0010756900447264637,0.0021779540486957516,421384,True,r_1m,0.000726092476464401
1037,0.0006412934433919368,0.0012971530024086483,420058,True,r_1m,0.0007260933088411434
1038,-0.00279077731073146,-0.005641219685353566,418732,True,r_1m,0.0007260936046825104
1039,-0.0027024617921928215,-0.005459599805539019,417406,True,r_1m,0.0007260992073378137
1040,-0.005205787282475658,-0.01049986291891024,416082,True,r_1m,0.0007261044609669919
1041,0.003627886373246643,0.007308629283033212,414758,True,r_1m,0.0007261239551808199
1042,-0.0009240868290233282,-0.0018600317638571466,413434,True,r_1m,0.0007261334225994442
1043,-0.0018679615098971523,-0.003756261912851399,412110,True,r_1m,0.0007261340368517195
1044,0.0014445897783206848,0.002903976499542405,410786,True,r_1m,0.0007261365467500253
1045,-0.0010680748280827517,-0.0021454258675106036,409463,True,r_1m,0.0007261380478449435
1046,0.004513619767780745,0.009054019899618626,408140,True,r_1m,0.000726138868426488
1047,0.005571152656197553,0.011168690997547808,406817,True,r_1m,0.0007261535226799668
1048,0.002302321918927754,0.004612253162086756,405495,True,r_1m,0.0007261758477493414
1049,-0.0026225834631372225,-0.005250305742317661,404173,True,r_1m,0.0007261796603996999
1050,-0.0042711062418012615,-0.008543302143482196,402851,True,r_1m,0.0007261846075021118
1051,0.0037623315014602135,0.0075154442565191,401529,True,r_1m,0.0007261977285224965
1052,-0.002937453675584844,-0.005862173340944839,400207,True,r_1m,0.0007262079096062769
1053,-0.0012905229137991142,-0.002573733909044462,398885,True,r_1m,0.0007262141156816573
1054,0.0004885798446907421,0.0009737407216741165,397563,True,r_1m,0.0007262153135365738
1055,-0.0004917683586558143,-0.000979190963384152,396241,True,r_1m,0.0007262154852259665
1056,0.0007805043243409785,0.0015526404239548093,394920,True,r_1m,0.0007262156591635494
1057,0.005004747267007959,0.009955230633429927,393599,True,r_1m,0.0007262160973134433
1058,0.0027628367544272024,0.005490868335636,392278,True,r_1m,0.0007262341121724849
1059,-0.003003230026395897,-0.005965182611266988,390957,True,r_1m,0.0007262396021426938
1060,0.0013576676684116712,0.0026941500652420593,389636,True,r_1m,0.0007262460889821815
1061,0.002421572768090172,0.004800926571606458,388315,True,r_1m,0.0007262474146678846
1062,-0.0008059400495905166,-0.0015962911292300953,386995,True,r_1m,0.0007262516320894249
1063,0.003945091021386838,0.0078084227971470035,385675,True,r_1m,0.0007262520992390862
1064,-0.005498176274321007,-0.010876599057847427,384355,True,r_1m,0.0007262632926161032
1065,-0.004045896309936619,-0.007998953737468173,383035,True,r_1m,0.0007262850333674202
1066,0.0022472164855653893,0.004438958607791611,381715,True,r_1m,0.000726296805542331
1067,-0.0002002354816071376,-0.00039530336725624674,380395,True,r_1m,0.0007263004372629236
1068,0.00033296157863119585,0.0006570961663202618,379076,True,r_1m,0.0007263004660968366
1069,0.003865082941615817,0.007630206422658555,377757,True,r_1m,0.0007263005458246257
1070,0.0009141710961843444,0.0018030739346612812,376438,True,r_1m,0.0007263112890794589
1071,-0.0004993434716434963,-0.0009839916575928604,375119,True,r_1m,0.0007263118900730235
1072,0.0015374603028403613,0.003027915081889359,373800,True,r_1m,0.000726312069386681
1073,-0.0012236591169321519,-0.0024085802758785006,372481,True,r_1m,0.000726313769280822
1074,-0.0012125145101306452,-0.0023857552793678017,371163,True,r_1m,0.0007263148460785367
1075,0.0013844776594170126,0.002723036188303366,369845,True,r_1m,0.0007263159033499153
1076,0.0024223362271784967,0.004759674393409565,368527,True,r_1m,0.000726317281776888
1077,-0.0018506907159041304,-0.003634029836747235,367209,True,r_1m,0.0007263215014521843
1078,-0.0004201218765961401,-0.0008245699739277687,365891,True,r_1m,0.0007263239645172206
1079,0.0011187461188407195,0.002195908132257029,364573,True,r_1m,0.0007263240914453869
1080,0.0003957053104132622,0.0007767914112933053,363264,True,r_1m,0.0007263249915027493
1081,-0.0017464823551995078,-0.0034237680347180156,361956,True,r_1m,0.0007263251041059046
1082,-0.003190075982180249,-0.0062473484369914385,360648,True,r_1m,0.0007263272975901418
1083,-0.007787749273838758,-0.01523901613174968,359340,True,r_1m,0.0007263346158078355
1084,-0.0037887130725171047,-0.007411096728422044,358032,True,r_1m,0.0007263782284065325
1085,0.00204255653199237,0.003991967492696907,356724,True,r_1m,0.0007263885502044621
1086,-0.00243932491517905,-0.004763841075722981,355416,True,r_1m,0.0007263915501689101
1087,-0.001748553898881087,-0.0034124216089297917,354108,True,r_1m,0.000726395828802189
1088,0.0006320355061147977,0.0012323153093093753,352800,True,r_1m,0.000726398027278918
1089,-0.003047838824580957,-0.0059435725862882665,351492,True,r_1m,0.0007263983145196568
1090,0.0009150363128601313,0.001782878049432163,350184,True,r_1m,0.0007264049940356402
1091,0.0008085705598205332,0.001574620035608908,348877,True,r_1m,0.0007264055960896887
1092,-0.0003920865304301072,-0.0007629975967087478,347570,True,r_1m,0.000726406066194127
1093,0.0025666365683691336,0.0049927653465112005,346263,True,r_1m,0.0007264061767348178
1094,-0.0004632962683051183,-0.0009011265061121972,344956,True,r_1m,0.0007264109135412181
1095,0.0005240239534401511,0.0010187544156267775,343650,True,r_1m,0.0007264110678792728
1096,-0.0004923590037052146,-0.0009571718020432652,342344,True,r_1m,0.0007264112653294786
1097,-0.0023074748259867463,-0.0044831958995917185,341038,True,r_1m,0.0007264114396381407
1098,-0.0008970048475183754,-0.0017423279377632248,339732,True,r_1m,0.0007264152681319398
1099,0.00368409226753314,0.007156491426560581,338426,True,r_1m,0.000726415846683764
1100,0.0028118912520741467,0.005461554749761514,337120,True,r_1m,0.0007264256058023223
1101,0.00027349722429008156,0.0005310935703886394,335814,True,r_1m,0.00072643129095355
1102,0.004120154093741024,0.007997347150421934,334508,True,r_1m,0.0007264313447370562
1103,0.0006083370070609313,0.0011804615467515293,333203,True,r_1m,0.0007264435505446051
1104,0.0015402821887780043,0.002988277879348321,331898,True,r_1m,0.000726443816632027
1105,-0.003600212734151533,-0.00698298603765439,330593,True,r_1m,0.0007264455224625043
1106,-0.0011837950857321196,-0.0022963457835014005,329288,True,r_1m,0.0007264548418702687
1107,-0.006489667129968018,-0.012587143188493133,327983,True,r_1m,0.0007264558494559
1108,0.005730635980430555,0.011111797536468711,326678,True,r_1m,0.0007264861300499225
1109,0.0006554925667652387,0.0012717014608074242,325373,True,r_1m,0.0007265097407619363
1110,0.0003961209068798138,0.0007683921703427893,324068,True,r_1m,0.0007265100496718403
1111,-0.0020630972670269837,-0.003999086833951922,322763,True,r_1m,0.0007265101624829038
1112,-0.002750999568827478,-0.0053306083126833945,321458,True,r_1m,0.0007265132225758886
1113,0.0008099771967962693,0.0015687461503960376,320153,True,r_1m,0.0007265186635131676
1114,0.006760684911834542,0.013095129649258715,318848,True,r_1m,0.0007265191351812541
1115,0.005576188381236182,0.01079953595746259,317543,True,r_1m,0.0007265519947861307
1116,-0.0029806307040643127,-0.005769676598267542,316238,True,r_1m,0.0007265743479662775
1117,0.002807765608998642,0.005433115823499192,314933,True,r_1m,0.0007265807346027417
1118,0.0019115451461141388,0.0036990201174496315,313628,True,r_1m,0.0007265864018733778
1119,-0.0029586831853170292,-0.00572486525521201,312323,True,r_1m,0.0007265890286242926
1120,0.005059328511700664,0.009790788304947463,311018,True,r_1m,0.0007265953214258232
1121,0.002211556615719751,0.004279748988225425,309713,True,r_1m,0.0007266137217505593
1122,-0.0006086373312817501,-0.0011784593714652244,308408,True,r_1m,0.00072661723759217
1123,-0.004374992314332562,-0.008472855843652894,307103,True,r_1m,0.0007266175038787141
1124,-0.000947363989929792,-0.0018357398218307658,305798,True,r_1m,0.00072663126273852
1125,0.0013113678650061732,0.002539274878182507,304493,True,r_1m,0.0007266319078834637
1126,-0.00410790430326958,-0.007953832963535978,303188,True,r_1m,0.0007266331440359995
1127,-0.007512550813264814,-0.014537638651281637,301883,True,r_1m,0.0007266452740033315
1128,0.0042291305952810564,0.008185038710712873,300578,True,r_1m,0.0007266858414891374
1129,-0.004512358323829412,-0.008734953809390027,299273,True,r_1m,0.0007266986970040542
1130,0.000706995969769322,0.0013683261571514431,297968,True,r_1m,0.0007267133317850696
1131,0.004433235915782727,0.008580900879528246,296663,True,r_1m,0.0007267136910447385
1132,0.0011065287846286416,0.00214198500999898,295358,True,r_1m,0.000726727816808763
1133,-0.0006798855306115385,-0.0013167968114252662,294053,True,r_1m,0.0007267286968260611
1134,0.0036424389391289894,0.007055881096399106,292748,True,r_1m,0.000726729029054658
1135,-0.0024799190878300337,-0.004807176117625178,291444,True,r_1m,0.0007267385646327388
1136,-0.005276455229163993,-0.010229685392025182,290140,True,r_1m,0.0007267429847451995
1137,0.003198098376824667,0.006199834104995952,288837,True,r_1m,0.0007267629942118211
1138,0.0012614042878970888,0.002446697672825058,287534,True,r_1m,0.0007267703448739362
1139,-0.005328212746569553,-0.010365306795477446,286231,True,r_1m,0.0007267714884074319
1140,0.0033275142139984016,0.006471914040365564,284968,True,r_1m,0.000726791891545144
1141,-0.0011498452641976532,-0.002233320490587746,283705,True,r_1m,0.0007267998488356154
1142,0.0010718443062928175,0.002077627315633252,282442,True,r_1m,0.0007268007990060515
1143,-0.001446827168599003,-0.002803147802818697,281179,True,r_1m,0.0007268016246362926
1144,0.0027457932430462943,0.005317917564088932,279916,True,r_1m,0.0007268031290067487
1145,-0.002317542348934146,-0.0044871284845800176,278653,True,r_1m,0.0007268085472073582
1146,0.001721676027627545,0.0033310181528174317,277390,True,r_1m,0.000726812407071356
1147,0.0014662191064301392,0.0028364579319926104,276127,True,r_1m,0.0007268145372583079
1148,-0.0027838457339466336,-0.005387124615565363,274864,True,r_1m,0.000726816082197912
1149,-0.001599320488432262,-0.003096439865443758,273601,True,r_1m,0.0007268216515152218
1150,-0.0035128138684964753,-0.006802211777589527,272338,True,r_1m,0.0007268234896629867
1151,0.0005603671672614156,0.0010854930707223421,271075,True,r_1m,0.0007268323574753981
1152,-0.0003738909287113176,-0.0007244925771604653,269812,True,r_1m,0.0007268325831324273
1153,0.0032647999744179505,0.006329742122449337,268549,True,r_1m,0.000726832683592448
1154,-0.004664272698246675,-0.00905465168387782,267286,True,r_1m,0.000726840343336257
1155,0.0019387720421886099,0.00376656106267451,266023,True,r_1m,0.0007268559770442478
1156,5.851209853861239e-05,0.00011362086948434649,264760,True,r_1m,0.0007268586781534834
1157,0.007106193560281479,0.01380022789307354,263497,True,r_1m,0.0007268586806137331
1158,-0.0017802600303555255,-0.003456314553403161,262234,True,r_1m,0.0007268949676139696
1159,0.0017399496069776094,0.0033629775462769955,260971,True,r_1m,0.0007268972449775138
