year_ny,variable,minute_of_day,n,point,ci_lo,ci_hi
2024,r2_1m,1172,255,4.518057555323427e-09,3.688376141324425e-09,5.419683402510334e-09
2024,r2_1m,1173,255,4.46305081357079e-09,3.0495922579131277e-09,5.337870501910976e-09
2024,r2_1m,1174,256,3.180140800016429e-09,2.4944467697090972e-09,4.06726382601416e-09
2024,r2_1m,1175,256,2.896752669913545e-09,1.7670946070464859e-09,4.49594355938802e-09
2024,r2_1m,1176,256,4.544457994928264e-09,3.074212937013673e-09,6.224915876237663e-09
2024,r2_1m,1177,256,4.205387282848015e-09,2.6051019740464475e-09,5.386883750126324e-09
2024,r2_1m,1178,256,3.951989670903973e-09,2.9953777240458055e-09,5.3705838256481265e-09
2024,r2_1m,1179,256,3.2979227660770486e-09,2.136050667324082e-09,4.559832347560236e-09
2024,r2_1m,1180,256,3.051550854123117e-09,2.2948131750596075e-09,3.722665201566129e-09
2024,r2_1m,1181,256,3.7638823741854214e-09,2.999808937661968e-09,4.962624907429397e-09
2024,r2_1m,1182,256,3.534031098367725e-09,2.533041749887997e-09,4.447936090941359e-09
2024,r2_1m,1183,256,3.828097757770604e-09,2.6884245737957598e-09,4.836374281562423e-09
2024,r2_1m,1184,256,3.5889099008026904e-09,2.8396761202859683e-09,4.8916512877033586e-09
2024,r2_1m,1185,256,3.811338773935656e-09,2.888100322844592e-09,4.463665774352868e-09
2024,r2_1m,1186,256,5.436917592767445e-09,4.218659851735274e-09,7.189216486335231e-09
2024,r2_1m,1187,256,5.068481432955932e-09,3.3368032518651902e-09,6.531353284828284e-09
2024,r2_1m,1188,256,3.630837332690415e-09,2.9029018809369583e-09,5.447994187589122e-09
2024,r2_1m,1189,256,3.931264447801229e-09,2.9942367588883485e-09,5.510372839462496e-09
2024,r2_1m,1190,256,2.819287385524858e-09,2.2029272058584263e-09,3.9541631287109346e-09
2024,r2_1m,1191,256,7.242649306472549e-09,5.303746475343804e-09,9.729210528206088e-09
2024,r2_1m,1192,255,4.738644259079099e-09,3.6027519789458596e-09,6.512111785684261e-09
2024,r2_1m,1193,255,4.791668242895031e-09,3.645623703897828e-09,6.427117326813482e-09
2024,r2_1m,1194,256,3.754624572185686e-09,2.6002952733694396e-09,4.92186440227082e-09
2024,r2_1m,1195,256,4.465966991833469e-09,3.1702216255598585e-09,5.502871475538859e-09
2024,r2_1m,1196,256,4.734328973927858e-09,3.3541215594104708e-09,6.581788599780093e-09
2024,r2_1m,1197,256,3.07227472191507e-09,2.6005604878396117e-09,4.247163066910478e-09
2024,r2_1m,1198,256,3.1691984469438548e-09,2.39591766866493e-09,4.660828294777697e-09
2024,r2_1m,1199,256,3.097374133736379e-09,1.9170042444622855e-09,3.922658940759988e-09
2024,r2_1m,1200,256,3.4024335638131508e-09,2.478569134616384e-09,4.820020202779924e-09
2024,r2_1m,1201,256,1.4053550554847438e-08,1.102525921595211e-08,1.6738507988646546e-08
2024,r2_1m,1202,256,7.101983088286219e-09,4.83223706071006e-09,1.1671617218912334e-08
2024,r2_1m,1203,256,4.985528302641211e-09,3.6479816367600844e-09,7.076060948609521e-09
2024,r2_1m,1204,256,7.827957662990848e-09,6.394764123691078e-09,1.149447950190589e-08
2024,r2_1m,1205,256,9.738242659049488e-09,7.699402271990476e-09,1.1498885459497574e-08
2024,r2_1m,1206,256,6.698796878345527e-09,4.100373733036501e-09,9.42079183956027e-09
2024,r2_1m,1207,256,8.261351929394523e-09,4.617085279104924e-09,9.937579483389725e-09
2024,r2_1m,1208,256,5.590774182406091e-09,4.473085842847466e-09,6.841447406881361e-09
2024,r2_1m,1209,256,6.617168730927993e-09,4.553985486926798e-09,8.802362127708863e-09
2024,r2_1m,1210,256,8.069627691239397e-09,6.85155418008761e-09,9.696684223064402e-09
2024,r2_1m,1211,256,8.703927454553885e-09,6.435995029533392e-09,1.2572911140986051e-08
2024,r2_1m,1212,256,6.229912098536929e-09,4.583009977315081e-09,8.564446376494304e-09
2024,r2_1m,1213,256,5.137847909874496e-09,3.876630377890051e-09,6.780721733279956e-09
2024,r2_1m,1214,256,6.438935826962323e-09,3.911745527101951e-09,7.357055008834938e-09
2024,r2_1m,1215,256,5.671974128235596e-09,4.770126465057294e-09,7.020550980453169e-09
2024,r2_1m,1216,256,9.610056707615215e-09,7.290423195156391e-09,1.4679029181195051e-08
2024,r2_1m,1217,256,7.686779821242548e-09,5.61720010127698e-09,1.1334326055036327e-08
2024,r2_1m,1218,256,7.132391643646041e-09,5.110316245614995e-09,9.593152388518104e-09
2024,r2_1m,1219,256,6.625101122522103e-09,4.733636400770495e-09,9.528366797957741e-09
2024,r2_1m,1220,256,4.287209226405739e-09,2.5498350583619953e-09,5.905288927014504e-09
2024,r2_1m,1221,256,6.889862285250594e-09,5.0362977562885175e-09,9.568955180349524e-09
2024,r2_1m,1222,256,9.497700317450472e-09,6.724069138991703e-09,1.2306042910608297e-08
2024,r2_1m,1223,256,7.320361229824511e-09,4.6114988620714546e-09,9.200893837616214e-09
2024,r2_1m,1224,256,4.617300115006518e-09,3.538649194307393e-09,6.382699480750019e-09
2024,r2_1m,1225,256,6.347196827293245e-09,4.483394905644354e-09,8.022331132051758e-09
2024,r2_1m,1226,256,5.742852397709735e-09,4.6549988060689735e-09,7.2826211590769024e-09
2024,r2_1m,1227,256,5.501008485187675e-09,3.847592815035688e-09,6.780515143602445e-09
2024,r2_1m,1228,256,5.732836269920418e-09,4.506748157195938e-09,8.092990847078466e-09
2024,r2_1m,1229,256,5.168731292941595e-09,3.7234394711066664e-09,7.95478211953563e-09
2024,r2_1m,1230,256,3.698736394093633e-09,2.76498736034873e-09,5.744344238153612e-09
2024,r2_1m,1231,256,7.260103171690474e-09,5.2886151393257834e-09,1.121025888730698e-08
2024,r2_1m,1232,256,5.445353160785219e-09,4.206450184386872e-09,8.098667061681338e-09
2024,r2_1m,1233,256,5.4539804834779225e-09,4.001158052867653e-09,7.698685802050113e-09
2024,r2_1m,1234,256,6.308324113287725e-09,4.5100079008744444e-09,8.271384874684196e-09
2024,r2_1m,1235,256,5.287596224473312e-09,4.4426079800120255e-09,6.790419115022375e-09
2024,r2_1m,1236,255,6.525199468544767e-09,5.186572072270378e-09,8.662655776775396e-09
2024,r2_1m,1237,255,5.035759772935011e-09,3.693795527817665e-09,7.170839664697903e-09
2024,r2_1m,1238,256,5.340583287927121e-09,3.9593736724938525e-09,7.84070125803088e-09
2024,r2_1m,1239,256,5.310865856956291e-09,3.57873943708346e-09,7.920856775996004e-09
2024,r2_1m,1240,255,4.84315954920692e-09,3.815472100604605e-09,6.997968299047242e-09
2024,r2_1m,1241,255,6.846695639802806e-09,3.950121989073813e-09,8.39363266258241e-09
2024,r2_1m,1242,256,5.05053723583756e-09,3.422595519800293e-09,7.118344551857882e-09
2024,r2_1m,1243,256,4.936959990254141e-09,3.3181464882901602e-09,6.862736430836601e-09
2024,r2_1m,1244,256,5.4573449508549164e-09,4.512647075001269e-09,7.332346997966429e-09
2024,r2_1m,1245,256,3.935963526475993e-09,3.253026001514738e-09,5.5247356419029945e-09
2024,r2_1m,1246,256,5.0974001760053725e-09,4.109906828025178e-09,6.784075859196547e-09
2024,r2_1m,1247,256,4.427577681155556e-09,3.1173429282028367e-09,6.981964611148082e-09
2024,r2_1m,1248,256,4.326962663487307e-09,2.7695326260600697e-09,6.367316419538149e-09
2024,r2_1m,1249,256,3.986656008958018e-09,3.2517276290004084e-09,5.217295666768787e-09
2024,r2_1m,1250,256,3.442235614042761e-09,2.87127053477362e-09,4.911548547088391e-09
2024,r2_1m,1251,256,6.773095896935696e-09,4.025872509899422e-09,8.441329858338827e-09
2024,r2_1m,1252,256,4.982607428412382e-09,4.2676492927412656e-09,5.7333749376861844e-09
2024,r2_1m,1253,256,5.137197382154848e-09,3.770304901968025e-09,6.941937415420473e-09
2024,r2_1m,1254,256,5.141943055577407e-09,4.5060423245989686e-09,6.321707076188835e-09
2024,r2_1m,1255,256,2.9691432885982005e-09,2.180232011292624e-09,4.381213533536721e-09
2024,r2_1m,1256,256,4.641883633191736e-09,3.5183651894720383e-09,6.371891604603174e-09
2024,r2_1m,1257,256,5.3708096181491e-09,3.6946936769688848e-09,7.56393308265566e-09
2024,r2_1m,1258,256,4.768683350983796e-09,3.4515448310063873e-09,6.929774191542892e-09
2024,r2_1m,1259,256,4.4637873308243e-09,3.1255608060958376e-09,5.395033056926293e-09
2024,r2_1m,1260,256,3.327467674419011e-09,2.4233703698813325e-09,4.369542612070057e-09
2024,r2_1m,1261,256,6.8135146052045755e-09,4.75893345058006e-09,8.956244536589449e-09
2024,r2_1m,1262,256,6.776601901708453e-09,4.996572463381502e-09,8.174239070526385e-09
2024,r2_1m,1263,256,4.925393333682847e-09,3.643489301887636e-09,7.220100204549895e-09
2024,r2_1m,1264,256,5.1392767939222436e-09,3.4661178821575307e-09,7.3086749046081505e-09
2024,r2_1m,1265,256,5.404452209163346e-09,3.6443679245165692e-09,7.4090245455780255e-09
2024,r2_1m,1266,256,4.871252526095342e-09,3.4085980763526407e-09,7.123000715653303e-09
2024,r2_1m,1267,256,6.04224212324261e-09,4.722083707907236e-09,7.93454983239523e-09
2024,r2_1m,1268,256,4.5709290016363805e-09,3.4514663810326683e-09,5.851857924661284e-09
2024,r2_1m,1269,256,4.2096771623917775e-09,3.266527024224822e-09,5.9418304294035056e-09
2024,r2_1m,1270,256,3.787250012375154e-09,3.0889978997383956e-09,4.578608222606728e-09
2024,r2_1m,1271,256,5.228056426433106e-09,4.343948427959123e-09,6.096251405679831e-09
2024,r2_1m,1272,256,4.037158841328092e-09,2.895954387511213e-09,6.398343206733279e-09
2024,r2_1m,1273,256,3.5383831054247775e-09,2.3941705544236287e-09,4.7611666431522024e-09
2024,r2_1m,1274,256,4.529007131634094e-09,3.145484279194878e-09,6.060420569878271e-09
2024,r2_1m,1275,256,4.571807856782853e-09,2.9039349217455413e-09,5.938153108095962e-09
2024,r2_1m,1276,255,6.6689442716544614e-09,5.0295091483765746e-09,7.832622055355904e-09
2024,r2_1m,1277,255,5.386751961745616e-09,4.3734249520086546e-09,6.719174774059829e-09
2024,r2_1m,1278,256,4.755515134192434e-09,3.0474410315870058e-09,6.313403337616573e-09
2024,r2_1m,1279,256,4.931438402271926e-09,3.0724924445482395e-09,6.500337571865563e-09
2024,r2_1m,1280,256,3.678743810447729e-09,2.8592923331239868e-09,4.897815334796796e-09
2024,r2_1m,1281,256,6.820337337897155e-09,4.99507908177372e-09,8.260170018761165e-09
2024,r2_1m,1282,256,3.7915253240449776e-09,2.820599279199167e-09,4.993682045209375e-09
2024,r2_1m,1283,256,4.879001135484276e-09,3.119210791274183e-09,5.997783936423271e-09
2024,r2_1m,1284,256,3.4971200389587593e-09,2.5991023101850767e-09,5.726603973849157e-09
2024,r2_1m,1285,256,3.539858175841072e-09,2.839406353221387e-09,4.951589227104567e-09
2024,r2_1m,1286,256,4.919820898869923e-09,3.75258782692953e-09,6.939624432182582e-09
2024,r2_1m,1287,256,4.994422126621399e-09,3.2628277811680287e-09,6.26845659715895e-09
2024,r2_1m,1288,256,4.486902642464322e-09,3.0738097349385495e-09,5.362925601894569e-09
2024,r2_1m,1289,256,4.658921443146814e-09,3.2718545354745234e-09,5.644880844321026e-09
2024,r2_1m,1290,256,3.868546979694785e-09,2.974469359478715e-09,5.0331106677674045e-09
2024,r2_1m,1291,256,8.882327532915416e-09,5.494210285068176e-09,1.1370858059329626e-08
2024,r2_1m,1292,256,6.423105461695937e-09,3.939122043563183e-09,8.666725547845264e-09
2024,r2_1m,1293,256,5.0418633607142935e-09,3.634620522011228e-09,7.05492761855347e-09
2024,r2_1m,1294,256,4.253038358005749e-09,3.0825974686085496e-09,6.829145759420717e-09
2024,r2_1m,1295,256,5.326596500863006e-09,4.301282113284679e-09,7.669378197046911e-09
2024,r2_1m,1296,256,5.08415944765491e-09,3.608017349348313e-09,6.75234557442816e-09
2024,r2_1m,1297,256,4.921968182590839e-09,3.8734822939997535e-09,6.884002012287259e-09
2024,r2_1m,1298,255,4.521704017157167e-09,3.266271455264924e-09,5.950295224868508e-09
2024,r2_1m,1299,255,5.4253074247499935e-09,3.595329545549256e-09,6.989496841554463e-09
2024,r2_1m,1300,256,4.479420322573807e-09,2.640862904745151e-09,5.317186601338356e-09
2024,r2_1m,1301,256,5.068195806943429e-09,3.768823691770903e-09,8.043905482494799e-09
2024,r2_1m,1302,256,3.910030346180032e-09,2.966476552428087e-09,6.444242792745698e-09
2024,r2_1m,1303,256,6.6272488569374756e-09,4.712397011774053e-09,7.955187554306893e-09
2024,r2_1m,1304,256,3.792255066847584e-09,2.8181742896154994e-09,5.289127980933327e-09
2024,r2_1m,1305,256,3.5715228600048924e-09,2.277187362568645e-09,4.986969741252051e-09
2024,r2_1m,1306,256,5.221951263752204e-09,4.1642423653830295e-09,6.6685114876838215e-09
2024,r2_1m,1307,256,4.8071397042802365e-09,3.92178829494421e-09,6.17655633673876e-09
2024,r2_1m,1308,256,3.910599341660823e-09,2.9266732379258088e-09,4.7020623151428205e-09
2024,r2_1m,1309,256,3.4892134413011553e-09,2.5082967889803358e-09,5.094684669194436e-09
2024,r2_1m,1310,256,4.730656492812997e-09,3.111293016513507e-09,6.5853581628409086e-09
2024,r2_1m,1311,256,3.848956231137821e-09,2.6599908428731838e-09,5.086551397325988e-09
2024,r2_1m,1312,256,4.410288427308238e-09,3.1806439163971813e-09,5.25889932214181e-09
2024,r2_1m,1313,256,4.063827815858722e-09,2.9845871138676816e-09,5.698844316605719e-09
2024,r2_1m,1314,254,3.4672947142453796e-09,2.2952829031748206e-09,4.826113979769276e-09
2024,r2_1m,1315,254,3.4863375534462377e-09,2.6945392676699835e-09,5.399420662416157e-09
2024,r2_1m,1316,256,3.927035718402185e-09,2.873515948146407e-09,5.40750211725315e-09
2024,r2_1m,1317,256,4.292598264175446e-09,2.8044207080668245e-09,6.026946782832046e-09
2024,r2_1m,1318,256,4.264050081595212e-09,3.3287033355537647e-09,5.9608513377247185e-09
2024,r2_1m,1319,256,3.3033714064224536e-09,2.3436163841184585e-09,4.545001368742983e-09
2024,r2_1m,1320,256,2.9091122177797782e-09,1.8543245236380342e-09,3.83026672294104e-09
2024,r2_1m,1321,256,7.054448074718386e-09,5.1232441212672816e-09,8.422904072584619e-09
2024,r2_1m,1322,256,4.7121471926928015e-09,2.9360452973774017e-09,6.856841236110042e-09
2024,r2_1m,1323,256,4.573057786880385e-09,3.3716725446528185e-09,6.744397605089849e-09
2024,r2_1m,1324,256,4.519284455046795e-09,3.478496773392174e-09,5.542711017730487e-09
2024,r2_1m,1325,255,3.794310484439892e-09,2.8943965852884845e-09,5.17402325884727e-09
2024,r2_1m,1326,255,3.4733120915555267e-09,2.1836389855980636e-09,4.798378901581584e-09
2024,r2_1m,1327,255,5.051615948738556e-09,3.690933889341742e-09,6.4763775944593565e-09
2024,r2_1m,1328,255,3.6900717064109425e-09,2.9242112625997935e-09,4.895759358504444e-09
2024,r2_1m,1329,255,3.1649624738881052e-09,2.2381094560299486e-09,4.533402407714499e-09
2024,r2_1m,1330,256,3.555710258255013e-09,2.8861122789878423e-09,4.275949020608552e-09
2024,r2_1m,1331,255,3.1977093571465778e-09,2.7384998142326065e-09,4.815194005075709e-09
2024,r2_1m,1332,255,3.0733441639126805e-09,1.897409657767374e-09,3.739107463175695e-09
2024,r2_1m,1333,256,3.0132564505391548e-09,2.2103702179332105e-09,4.0547290879081094e-09
2024,r2_1m,1334,256,2.8012220322751683e-09,1.8084502792305083e-09,4.420812550306843e-09
2024,r2_1m,1335,255,2.6510144844962337e-09,2.287485178142217e-09,3.764847261698744e-09
2024,r2_1m,1336,255,3.764847261706095e-09,3.066037438248156e-09,5.248335157575862e-09
2024,r2_1m,1337,255,3.1375610577916948e-09,2.453551586569467e-09,3.941210638836291e-09
2024,r2_1m,1338,255,3.854188359504196e-09,2.637282027524883e-09,4.9151275625447596e-09
2024,r2_1m,1339,256,2.2349528039868183e-09,1.6603324121199729e-09,3.3680582341881174e-09
2024,r2_1m,1340,256,3.0461983366071927e-09,2.316064842016815e-09,4.2267116478745556e-09
2024,r2_1m,1341,255,3.754427522373332e-09,2.8988409882288206e-09,4.98000354070702e-09
2024,r2_1m,1342,255,2.796513643674059e-09,1.9475408582127317e-09,3.333798372390659e-09
2024,r2_1m,1343,256,3.112446670427619e-09,2.353663648472838e-09,4.370072525534919e-09
2024,r2_1m,1344,255,2.987524217627184e-09,2.2060916464238607e-09,3.6584379331283968e-09
2024,r2_1m,1345,255,3.3319896992307358e-09,2.5450370073561197e-09,4.751705536168653e-09
2024,r2_1m,1346,255,4.457450702301603e-09,3.0706988381843497e-09,5.491035135143594e-09
2024,r2_1m,1347,255,3.2615775420356266e-09,2.233833371207629e-09,4.488683096733696e-09
2024,r2_1m,1348,255,3.3614179372413647e-09,2.476496428129006e-09,4.368339699205695e-09
2024,r2_1m,1349,254,3.0825214772943636e-09,2.3588616404010342e-09,3.762562827267735e-09
2024,r2_1m,1350,255,2.898683569245552e-09,1.8112418850489284e-09,3.3571139786708913e-09
2024,r2_1m,1351,256,3.770038869818748e-09,2.8082333012951197e-09,5.406141431540526e-09
2024,r2_1m,1352,256,4.174589626114114e-09,3.1180395716639363e-09,5.441146114566821e-09
2024,r2_1m,1353,256,3.4132297332381793e-09,2.0578614866253086e-09,4.801568258064906e-09
2024,r2_1m,1354,256,3.0349080574603494e-09,1.8859649223688997e-09,4.3622252933998964e-09
2024,r2_1m,1355,256,2.506617787856731e-09,1.7419878086461974e-09,3.3111169890461173e-09
2024,r2_1m,1356,256,3.1981438013947682e-09,2.5769835115688312e-09,4.274416751171965e-09
2024,r2_1m,1357,256,2.7972533363685713e-09,1.9258057020426173e-09,3.4661995089252814e-09
2024,r2_1m,1358,256,3.097466243379283e-09,2.293081948911207e-09,4.75121696536728e-09
2024,r2_1m,1359,256,2.9337792656595245e-09,2.3313546677274385e-09,4.039815865467074e-09
2024,r2_1m,1360,256,2.8240857163524403e-09,1.825737676432764e-09,3.6229171276335967e-09
2024,r2_1m,1361,256,3.1475161357125923e-09,2.1943056542091027e-09,4.605965642193462e-09
2024,r2_1m,1362,256,2.898073850879299e-09,2.2440584657903656e-09,3.589733985001938e-09
2024,r2_1m,1363,255,3.1329790819359688e-09,1.7920424160320725e-09,4.6632262959142236e-09
2024,r2_1m,1364,255,2.3189655708290987e-09,1.727475824607976e-09,3.6941240186335938e-09
2024,r2_1m,1365,255,2.468243286330637e-09,1.7721532930730116e-09,3.492468919185433e-09
2024,r2_1m,1366,255,3.5924806021427346e-09,2.4916459963281293e-09,4.689776572113314e-09
2024,r2_1m,1367,256,3.164610030374437e-09,2.404289768652272e-09,3.810189296926662e-09
2024,r2_1m,1368,256,2.924013630290886e-09,2.152793492432852e-09,3.977372734093381e-09
2024,r2_1m,1369,256,2.3327807484364894e-09,1.7484257604614457e-09,3.1998803620097253e-09
2024,r2_1m,1370,256,2.3693659284100885e-09,1.6684208211714177e-09,3.2769866249009274e-09
2024,r2_1m,1371,256,3.6175434555065212e-09,2.7397900379370768e-09,5.3393800064177406e-09
2024,r2_1m,1372,256,3.794096268554239e-09,2.758746101619319e-09,4.90041894208512e-09
2024,r2_1m,1373,256,2.5064929882768657e-09,1.6360903008642184e-09,3.3774502526784297e-09
2024,r2_1m,1374,255,1.949146190803976e-09,1.46189532386203e-09,3.185090279053582e-09
2024,r2_1m,1375,255,2.8147926761314317e-09,1.9958645904113376e-09,3.2448776986646072e-09
2024,r2_1m,1376,256,2.4571940246812206e-09,1.6937389683384313e-09,3.697142796596718e-09
2024,r2_1m,1377,256,2.693768648237867e-09,1.8621370735251763e-09,3.2319774451359926e-09
2024,r2_1m,1378,256,2.5557755754973703e-09,1.7601637612288428e-09,3.0168038197639183e-09
2024,r2_1m,1379,256,1.7906647637364846e-09,1.4922794881922027e-09,2.364820744287041e-09
2024,r2_1m,1380,256,2.4971426735915343e-09,1.389232202734573e-09,3.1703063800025953e-09
2024,r2_1m,1381,256,3.004420978378264e-09,2.0502075891691342e-09,4.214427810468931e-09
2024,r2_1m,1382,259,3.2445080489396485e-09,2.6401013724484163e-09,3.9833698400341615e-09
2024,r2_1m,1383,259,2.649445483714888e-09,2.053123207585886e-09,3.4591740894396273e-09
2024,r2_1m,1384,259,3.2465419044289637e-09,2.436522319373981e-09,4.396655543692077e-09
2024,r2_1m,1385,259,2.597843961673683e-09,1.6910949525851887e-09,3.2519934434581506e-09
2024,r2_1m,1386,259,2.9688336989131917e-09,2.368710745490429e-09,4.5060103649225954e-09
2024,r2_1m,1387,259,3.306479798170386e-09,2.545037007362383e-09,4.333190675488613e-09
2024,r2_1m,1388,259,3.138615806537212e-09,2.5546938728963548e-09,4.055602283081899e-09
2024,r2_1m,1389,259,2.329273565709444e-09,1.5472586568638945e-09,3.000261354652912e-09
2024,r2_1m,1390,259,2.6858185735783053e-09,1.787886775534741e-09,3.2266555816025076e-09
2024,r2_1m,1391,259,2.5217027898580776e-09,2.255606604699998e-09,3.336128726789832e-09
2024,r2_1m,1392,258,3.1158373531378847e-09,2.4391619306647453e-09,4.500054702162233e-09
2024,r2_1m,1393,258,2.863068585709948e-09,1.7532851339932147e-09,3.927662406740523e-09
2024,r2_1m,1394,259,2.0168940429008242e-09,1.401531476887024e-09,2.758799519046853e-09
2024,r2_1m,1395,259,2.5903130257212453e-09,1.6987477844808727e-09,3.6537153361281574e-09
2024,r2_1m,1396,259,3.1163858673638873e-09,2.510533168906368e-09,4.8052298435510455e-09
2024,r2_1m,1397,259,2.9599566986455236e-09,2.2374802944789145e-09,3.7456985167252445e-09
2024,r2_1m,1398,258,2.532396912136507e-09,1.743246262872914e-09,3.668051361367204e-09
2024,r2_1m,1399,258,2.511225427466787e-09,1.748689321343821e-09,3.58262361899235e-09
2024,r2_1m,1400,258,2.3424644858411904e-09,1.6786697582872646e-09,3.1879617762433567e-09
2024,r2_1m,1401,258,2.4255509099209657e-09,1.740279922569803e-09,3.0005484291675893e-09
2024,r2_1m,1402,259,2.5312907029495996e-09,1.7657335251523612e-09,3.1926161842667784e-09
2024,r2_1m,1403,259,2.428149308261388e-09,1.6704467637217004e-09,3.1922554285243057e-09
2024,r2_1m,1404,259,2.487236581356626e-09,1.679495395595215e-09,3.0661075452196073e-09
2024,r2_1m,1405,259,1.7534319712028251e-09,1.3226507031784407e-09,2.842246017251704e-09
2024,r2_1m,1406,259,1.980968696936823e-09,1.6303295090530724e-09,3.1674567095408678e-09
2024,r2_1m,1407,259,2.7397900379394773e-09,1.814091990391849e-09,3.690475222025232e-09
2024,r2_1m,1408,259,1.8259977419200466e-09,1.4236174084832075e-09,2.7557780540703175e-09
2024,r2_1m,1409,258,2.511163168172299e-09,1.6615403942896965e-09,3.2539311308287907e-09
2024,r2_1m,1410,257,2.396397907809873e-09,1.7679415902343833e-09,3.1301751685423335e-09
2024,r2_1m,1411,258,3.3011800647123014e-09,2.5184083737087513e-09,4.731805055542861e-09
2024,r2_1m,1412,259,3.102687484509415e-09,2.4369318598858286e-09,4.0997606579950705e-09
2024,r2_1m,1413,259,3.1105660033158506e-09,2.4321025824143063e-09,4.291191868004515e-09
2024,r2_1m,1414,259,1.9808511433585563e-09,1.6807809315504368e-09,2.593413912769133e-09
2024,r2_1m,1415,259,2.849305185173367e-09,1.8191255348323362e-09,3.581234667695643e-09
2024,r2_1m,1416,259,2.8781152733625167e-09,2.2836941278194696e-09,4.5923835809146715e-09
2024,r2_1m,1417,259,3.1191712690124268e-09,2.4459126417959275e-09,3.9405068901842475e-09
2024,r2_1m,1418,259,2.8441410626532027e-09,1.7407742266073818e-09,3.747719168421218e-09
2024,r2_1m,1419,259,2.3387453562690867e-09,1.7157069909545285e-09,3.1166468402391503e-09
2024,r2_1m,1420,258,2.898744503625576e-09,2.3547176868809064e-09,3.580304962833502e-09
2024,r2_1m,1421,258,3.1116629175005784e-09,2.1830874570265335e-09,4.5226771525520555e-09
2024,r2_1m,1422,259,2.7463987764687994e-09,1.7067730757490913e-09,3.2482999554092947e-09
2024,r2_1m,1423,259,2.218968591003972e-09,1.6845081255024306e-09,3.07962500061917e-09
2024,r2_1m,1424,259,2.311501661978707e-09,1.7931555722520172e-09,2.9846791169383517e-09
2024,r2_1m,1425,259,2.92239362022691e-09,2.399841802899183e-09,4.0211513197324244e-09
2024,r2_1m,1426,259,3.1787173390519246e-09,2.4092444881424363e-09,4.67880516981634e-09
2024,r2_1m,1427,259,2.418605526078142e-09,1.7621153214502291e-09,2.9868848414894805e-09
2024,r2_1m,1428,259,2.406400539942453e-09,1.6397418500867488e-09,3.15418533134164e-09
2024,r2_1m,1429,259,2.447043935761942e-09,1.8171349462693237e-09,3.5961184088982326e-09
2024,r2_1m,1430,259,2.9280892902912506e-09,1.82454209053287e-09,3.788800656984052e-09
2024,r2_1m,1431,259,2.275531086998162e-09,1.46152931960462e-09,2.9968537036941605e-09
2024,r2_1m,1432,259,2.4784527936744873e-09,1.7794653947350703e-09,3.1587486986346438e-09
2024,r2_1m,1433,258,2.381576107810237e-09,1.7507452730250181e-09,3.0062117904781356e-09
2024,r2_1m,1434,258,2.4851708653564388e-09,1.577530824651684e-09,3.444610220849071e-09
2024,r2_1m,1435,258,1.8141953717014481e-09,1.6169657424847783e-09,2.5634858984180623e-09
2024,r2_1m,1436,258,2.161922064818036e-09,1.6150177222706309e-09,2.945356487308998e-09
2024,r2_1m,1437,259,1.4924825225491157e-09,8.200476591436615e-10,2.3502704521637462e-09
2024,r2_1m,1438,258,2.2000305974581378e-09,1.5644025550291732e-09,2.747608493431718e-09
2024,r2_1m,1439,258,1.8926836979772345e-09,1.4507535043885716e-09,2.522317028356534e-09
2024,zero_1m,0,258,0.08914728682170543,0.05791505791505792,0.125
2024,zero_1m,1,258,0.04263565891472868,0.019305019305019305,0.07178199600378582
2024,zero_1m,2,259,0.09652509652509653,0.06177606177606178,0.13513513513513514
2024,zero_1m,3,259,0.06177606177606178,0.03474903474903475,0.0888030888030888
2024,zero_1m,4,259,0.08494208494208494,0.05405405405405406,0.11583011583011583
2024,zero_1m,5,259,0.1274131274131274,0.08677606177606177,0.17374517374517376
2024,zero_1m,6,259,0.08494208494208494,0.05019305019305019,0.11969111969111969
2024,zero_1m,7,257,0.08949416342412451,0.05813953488372093,0.1250263218127718
2024,zero_1m,8,257,0.08560311284046693,0.05202702702702703,0.12040049165987994
2024,zero_1m,9,259,0.07722007722007722,0.04633204633204633,0.11196911196911197
2024,zero_1m,10,259,0.08108108108108109,0.05019305019305019,0.11969111969111969
2024,zero_1m,11,259,0.06563706563706563,0.03474903474903475,0.09652509652509653
2024,zero_1m,12,259,0.08108108108108109,0.0443050193050193,0.1139961389961389
2024,zero_1m,13,259,0.07722007722007722,0.04633204633204633,0.10810810810810811
2024,zero_1m,14,259,0.10038610038610038,0.0694980694980695,0.14102316602316592
2024,zero_1m,15,259,0.08494208494208494,0.05405405405405406,0.11785714285714277
2024,zero_1m,16,258,0.09302325581395349,0.06177606177606178,0.12991113681775152
2024,zero_1m,17,258,0.07751937984496124,0.04633204633204633,0.11263271800440382
2024,zero_1m,18,259,0.0694980694980695,0.04247104247104247,0.10038610038610038
2024,zero_1m,19,259,0.07722007722007722,0.04633204633204633,0.1139961389961389
2024,zero_1m,20,259,0.05791505791505792,0.028861003861003865,0.08494208494208494
2024,zero_1m,21,259,0.06563706563706563,0.03861003861003861,0.09855212355212346
2024,zero_1m,22,259,0.08108108108108109,0.05405405405405406,0.11583011583011583
2024,zero_1m,23,259,0.09266409266409266,0.05791505791505792,0.12944015444015433
2024,zero_1m,24,258,0.10852713178294573,0.07736224596689713,0.15088556164137557
2024,zero_1m,25,258,0.07751937984496124,0.04263565891472868,0.1124031007751938
