20260323 072600;23793.25;23805;23788;23804.25;1601
20260323 072700;23805;23814;23801;23806.75;1220
20260323 072800;23806.25;23821.25;23796.5;23802;1675
20260323 072900;23802.75;23804.75;23772.75;23800.25;2617
20260323 073000;23801.25;23806;23789.25;23800.25;1326
20260323 073100;23800.5;23816.75;23790.5;23812;1229
20260323 073200;23811.5;23829.5;23808;23827;1499
20260323 073300;23826.5;23827.5;23804.25;23808.5;1062
20260323 073400;23809.25;23810.5;23799;23803.25;840
20260323 073500;23802.75;23813.75;23802.75;23803;746
20260323 073600;23802.25;23806.75;23790.5;23803;998
20260323 073700;23802.75;23818.5;23798.25;23810.5;1060
20260323 073800;23810.25;23817.5;23807.75;23813.25;628
20260323 073900;23814;23826.75;23812.5;23826.75;832
20260323 074000;23826.25;23832.75;23810;23811.5;1284
20260323 074100;23811.25;23817;23805.25;23807.75;655
20260323 074200;23807.75;23811;23801;23809;703
20260323 074300;23809.75;23812.25;23802;23803.5;605
20260323 074400;23803;23824;23800.75;23815;1040
20260323 074500;23815;23837.25;23814;23835;926
20260323 074600;23834.75;23860.5;23834.25;23858.5;1756
20260323 074700;23858.5;23873.5;23856.75;23868.75;1398
20260323 074800;23868.25;23871.5;23856.75;23867.5;832
20260323 074900;23867.25;23879;23863.25;23871.5;796
20260323 075000;23871.5;23872.75;23858.5;23860.75;780
20260323 075100;23860.75;23861.75;23844.75;23847.25;1082
20260323 075200;23847;23855.75;23842.25;23852.75;649
20260323 075300;23853.5;23853.5;23839.5;23841;683
20260323 075400;23840.25;23841;23828.25;23831;777
20260323 075500;23831.5;23839.75;23830;23835.75;655
20260323 075600;23835.25;23836.75;23825;23835.25;714
20260323 075700;23834.75;23851.75;23832.5;23847;1252
20260323 075800;23846.5;23853.75;23824.25;23828.25;858
20260323 075900;23828;23835;23823;23829.25;674
20260323 080000;23830;23845.5;23829;23841.25;825
20260323 080100;23841.5;23883;23839.75;23872;2335
20260323 080200;23872;23872.75;23850.5;23855.75;1327
20260323 080300;23856.5;23881.5;23849.75;23877.5;1064
20260323 080400;23877.25;23882.25;23857.75;23873.25;1097
20260323 080500;23873.25;23879.25;23859.75;23872;1138
20260323 080600;23872.5;23886.25;23862.75;23871.75;1575
20260323 080700;23871.75;23890.5;23862.25;23887.25;1152
20260323 080800;23888;23901.5;23885.75;23893.75;1286
20260323 080900;23893.5;23898.5;23883.75;23885.75;705
20260323 081000;23886.25;23886.5;23874.75;23879.25;953
20260323 081100;23880;23884;23870.75;23872.75;1059
20260323 081200;23871.75;23884.5;23863.25;23883.5;1181
20260323 081300;23882.5;23903.5;23882.25;23890.25;1415
